,user_analysis_id,proposal_analysis_id,review_group,sci_cat,ref_knowledge,ref_knowledge_text,dt_knowledge,dt_knowledge_group,conflicted,grade,rank_user
1257,u119,p562,deepthought,A,3,little_knowledge,0.22886562784097175,worst,0,1.7,2.0
1258,u119,p240,deepthought,D,2,general_knowledge,0.4533787302497231,best,0,2.1,4.0
1259,u119,p797,deepthought,D,2,general_knowledge,0.4332309062285451,best,0,2.0,3.0
1260,u119,p430,deepthought,A,3,little_knowledge,0.23791575133184256,median,0,1.6,1.0
1261,u119,p169,deepthought,C,3,little_knowledge,0.17065135915985638,worst,0,2.3,5.5
1262,u119,p341,deepthought,D,2,general_knowledge,0.586055632509931,best,0,2.7,8.0
1263,u119,p596,deepthought,C,3,little_knowledge,0.2427194519378546,median,0,2.5,7.0
1264,u267,p056,opc_emulate,D,2,general_knowledge,,,0,1.7,1.0
1265,u267,p444,opc_emulate,D,2,general_knowledge,,,0,2.3,3.5
1266,u267,p725,opc_emulate,D,2,general_knowledge,,,0,2.8,6.0
1267,u267,p890,opc_emulate,D,2,general_knowledge,,,0,3.3,8.0
1268,u267,p563,opc_emulate,D,2,general_knowledge,,,0,3.0,7.0
1269,u267,p767,opc_emulate,D,1,expert,,,0,1.8,2.0
1270,u267,p092,opc_emulate,D,2,general_knowledge,,,0,2.7,5.0
1271,u267,p810,opc_emulate,D,1,expert,,,0,2.3,3.5
1272,u891,p617,deepthought,C,3,little_knowledge,0.2742248767617627,best,0,2.2,1.0
1273,u891,p641,deepthought,B,,,0.4798475042038012,best,1,,
1274,u891,p785,deepthought,C,3,little_knowledge,0.1444836194634145,worst,0,2.4,2.5
1275,u891,p564,deepthought,D,3,little_knowledge,0.234329289411584,median,0,2.6,5.0
1276,u891,p800,deepthought,B,1,expert,0.536895938766221,best,0,3.3,7.0
1277,u891,p326,deepthought,D,3,little_knowledge,0.24936454832132116,median,0,2.4,2.5
1278,u891,p108,deepthought,D,3,little_knowledge,0.2516281446496563,worst,0,2.5,4.0
1279,u891,p978,deepthought,B,2,general_knowledge,0.48736829589984815,best,0,2.8,6.0
1280,u259,p562,deepthought,A,2,general_knowledge,0.5960077424279744,best,0,2.3,3.5
1281,u259,p999,deepthought,A,1,expert,0.4789491077235891,best,0,2.6,6.0
1282,u259,p804,deepthought,A,,,0.2604381911111541,best,1,,
1283,u259,p319,deepthought,D,2,general_knowledge,0.24217468198133713,median,0,2.3,3.5
1284,u259,p385,deepthought,B,1,expert,0.38573534803410753,best,0,1.5,1.0
1285,u259,p564,deepthought,D,3,little_knowledge,0.17025251269130415,worst,0,2.5,5.0
1286,u259,p057,deepthought,D,3,little_knowledge,0.16282498093013215,worst,0,1.9,2.0
1287,u259,p153,deepthought,A,2,general_knowledge,0.2416914686127959,median,0,2.9,7.0
1288,u630,p012,deepthought,B,1,expert,0.4367721257947851,best,0,1.6,1.5
1289,u630,p607,deepthought,D,3,little_knowledge,0.3104006834511812,worst,0,1.7,3.5
1290,u630,p185,deepthought,B,1,expert,0.4034036530581632,best,0,3.0,6.0
1291,u630,p133,deepthought,C,3,little_knowledge,0.14513753340565938,median,0,1.7,3.5
1292,u630,p835,deepthought,B,1,expert,0.4134671094113846,best,0,3.5,8.0
1293,u630,p070,deepthought,D,2,general_knowledge,0.29359982111480176,best,0,2.2,5.0
1294,u630,p706,deepthought,C,3,little_knowledge,0.133376379882772,worst,0,3.1,7.0
1295,u630,p977,deepthought,B,3,little_knowledge,0.23568124498640527,median,0,1.6,1.5
1296,u068,p632,deepthought,D,3,little_knowledge,0.18028537100120437,worst,0,3.6,7.0
1297,u068,p312,deepthought,B,1,expert,0.21843971500180123,best,0,1.9,3.0
1298,u068,p070,deepthought,D,2,general_knowledge,0.2240968818425216,median,0,1.2,1.0
1299,u068,p622,deepthought,A,1,expert,0.4559996277913515,best,0,1.6,2.0
1300,u068,p501,deepthought,D,2,general_knowledge,0.2222405918132416,median,0,3.8,8.0
1301,u068,p971,deepthought,A,1,expert,0.516324739929969,best,0,3.5,6.0
1302,u068,p030,deepthought,B,1,expert,0.3546421190489241,best,0,2.7,4.0
1303,u068,p596,deepthought,C,3,little_knowledge,0.1425724224085384,worst,0,3.1,5.0
1304,u684,p012,deepthought,B,3,little_knowledge,0.24222758171127065,median,0,1.5,2.0
1305,u684,p103,deepthought,D,3,little_knowledge,0.1888149336354797,worst,0,2.5,5.5
1306,u684,p797,deepthought,D,2,general_knowledge,0.3085726420370695,best,0,2.2,4.0
1307,u684,p205,deepthought,B,2,general_knowledge,0.24214499718526167,median,0,1.0,1.0
1308,u684,p703,deepthought,C,,,0.2860430546050987,best,2,,
1309,u684,p360,deepthought,D,1,expert,0.46909615825181195,best,0,2.0,3.0
1310,u684,p919,deepthought,D,1,expert,0.451771022865602,best,0,2.5,5.5
1311,u684,p079,deepthought,A,3,little_knowledge,0.17098450210773408,worst,0,2.6,7.0
1312,u765,p575,deepthought,C,1,expert,0.6410788726578247,best,0,2.3,6.0
1313,u765,p232,deepthought,D,3,little_knowledge,0.19169557332320467,median,0,2.5,7.5
1314,u765,p703,deepthought,C,1,expert,0.5136433384555434,best,0,1.7,4.0
1315,u765,p193,deepthought,C,1,expert,0.47930829972028033,best,0,1.3,2.0
1316,u765,p217,deepthought,C,1,expert,0.5522355081298398,best,0,1.2,1.0
1317,u765,p238,deepthought,D,2,general_knowledge,0.19921489990260705,median,0,1.5,3.0
1318,u765,p153,deepthought,A,3,little_knowledge,0.13247367578401636,worst,0,2.0,5.0
1319,u765,p978,deepthought,B,3,little_knowledge,0.1681214003510037,worst,0,2.5,7.5
1328,u298,p562,deepthought,A,3,little_knowledge,0.1319886635216603,median,0,1.6,4.0
1329,u298,p607,deepthought,D,3,little_knowledge,0.19251917659437773,best,0,1.8,5.0
1330,u298,p774,deepthought,D,2,general_knowledge,0.17096290556632865,best,0,4.2,8.0
1331,u298,p835,deepthought,B,3,little_knowledge,0.08272599370007587,worst,0,2.0,6.0
1332,u298,p169,deepthought,C,1,expert,0.2683804464126607,best,0,1.3,1.0
1333,u298,p241,deepthought,C,2,general_knowledge,0.17281667454740177,worst,0,1.5,2.5
1334,u298,p929,deepthought,C,1,expert,0.12749129588055852,median,0,2.2,7.0
1335,u298,p596,deepthought,C,2,general_knowledge,0.1844363491996228,best,0,1.5,2.5
